runs_left,balls_left,wickets_left,total_runs_x,cur_run_rate,req_run_rate,result
144,112,10,151,5.25,7.714285714285714,1
144,111,10,151,4.666666666666667,7.783783783783784,1
143,110,10,151,4.8,7.8,1
137,109,10,151,7.636363636363637,7.541284403669724,1
135,108,10,151,8.0,7.5,1
131,107,10,151,9.23076923076923,7.345794392523365,1
131,106,10,151,8.571428571428571,7.415094339622642,1
131,105,10,151,8.0,7.485714285714286,1
131,104,10,151,7.5,7.5576923076923075,1
130,103,10,151,7.411764705882353,7.572815533980583,1
129,102,10,151,7.333333333333333,7.588235294117647,1
124,101,10,151,8.526315789473685,7.366336633663367,1
123,100,10,151,8.4,7.38,1
123,99,10,151,8.0,7.454545454545454,1
122,98,10,151,7.909090909090909,7.469387755102041,1
121,97,10,151,7.826086956521739,7.484536082474227,1
120,96,10,151,7.75,7.5,1
119,95,10,151,7.68,7.515789473684211,1
119,94,10,151,7.384615384615385,7.595744680851064,1
119,93,10,151,7.111111111111111,7.67741935483871,1
115,95,10,151,8.64,7.263157894736842,1
114,94,10,151,8.538461538461538,7.276595744680851,1
110,93,10,151,9.11111111111111,7.096774193548387,1
104,92,10,151,10.071428571428571,6.782608695652174,1
103,91,10,151,9.93103448275862,6.791208791208791,1
102,90,10,151,9.8,6.8,1
101,89,10,151,9.67741935483871,6.808988764044944,1
99,88,10,151,9.75,6.75,1
98,87,10,151,9.636363636363637,6.758620689655173,1
94,86,10,151,10.058823529411764,6.558139534883721,1
93,85,10,151,9.942857142857145,6.564705882352941,1
87,84,10,151,10.666666666666666,6.214285714285714,1
83,83,10,151,11.027027027027026,6.0,1
83,83,10,151,11.027027027027026,6.0,1
82,82,10,151,10.894736842105264,6.0,1
81,81,10,151,10.76923076923077,6.0,1
80,80,10,151,10.65,6.0,1
80,79,10,151,10.390243902439025,6.075949367088608,1
76,78,10,151,10.714285714285714,5.846153846153846,1
75,77,10,151,10.604651162790695,5.8441558441558445,1
75,76,10,151,10.363636363636363,5.921052631578948,1
74,75,10,151,10.266666666666667,5.92,1
72,74,10,151,10.304347826086955,5.837837837837838,1
71,73,10,151,10.212765957446807,5.835616438356165,1
70,72,10,151,10.125,5.833333333333333,1
69,71,10,151,10.040816326530612,5.830985915492958,1
68,71,10,151,10.16326530612245,5.746478873239437,1
64,70,10,151,10.44,5.485714285714286,1
64,69,10,151,10.235294117647058,5.565217391304348,1
64,68,10,151,10.038461538461538,5.647058823529412,1
63,67,10,151,9.962264150943396,5.641791044776119,1
62,66,10,151,9.88888888888889,5.636363636363637,1
61,65,10,151,9.818181818181818,5.630769230769231,1
60,64,10,151,9.75,5.625,1
59,63,10,151,9.68421052631579,5.619047619047619,1
55,62,10,151,9.93103448275862,5.32258064516129,1
54,61,10,151,9.864406779661016,5.311475409836065,1
53,60,10,151,9.8,5.3,1
52,59,10,151,9.737704918032788,5.288135593220339,1
51,58,10,151,9.67741935483871,5.275862068965517,1
47,57,10,151,9.904761904761903,4.947368421052632,1
47,56,10,151,9.75,5.035714285714286,1
47,55,10,151,9.6,5.127272727272727,1
45,54,10,151,9.636363636363637,5.0,1
43,53,10,151,9.671641791044776,4.867924528301887,1
42,52,10,151,9.617647058823527,4.846153846153846,1
42,51,10,151,9.478260869565217,4.941176470588236,1
42,50,10,151,9.342857142857143,5.04,1
41,49,10,151,9.295774647887324,5.020408163265306,1
40,48,10,151,9.25,5.0,1
39,47,10,151,9.205479452054794,4.97872340425532,1
38,46,10,151,9.16216216216216,4.956521739130435,1
38,45,9,151,9.04,5.066666666666666,1
38,44,9,151,8.921052631578947,5.181818181818182,1
37,43,9,151,8.883116883116884,5.162790697674419,1
37,42,9,151,8.76923076923077,5.285714285714286,1
36,41,9,151,8.734177215189874,5.2682926829268295,1
36,40,9,151,8.625,5.4,1
36,39,9,151,8.518518518518519,5.538461538461538,1
36,38,8,151,8.414634146341463,5.684210526315789,1
36,37,8,151,8.313253012048193,5.837837837837838,1
36,36,8,151,8.214285714285714,6.0,1
35,35,8,151,8.188235294117646,6.0,1
34,34,8,151,8.162790697674419,6.0,1
34,33,8,151,8.068965517241379,6.181818181818182,1
32,32,8,151,8.113636363636363,6.0,1
31,31,8,151,8.089887640449438,6.0,1
31,30,8,151,8.0,6.2,1
30,29,8,151,7.978021978021978,6.206896551724138,1
29,29,8,151,8.043956043956044,6.0,1
29,28,7,151,7.956521739130435,6.214285714285714,1
29,27,7,151,7.870967741935484,6.444444444444445,1
28,26,7,151,7.851063829787234,6.461538461538462,1
27,25,7,151,7.831578947368421,6.48,1
26,24,7,151,7.8125,6.5,1
26,23,7,151,7.731958762886598,6.782608695652174,1
26,22,7,151,7.653061224489796,7.090909090909091,1
26,21,7,151,7.575757575757576,7.428571428571429,1
25,20,7,151,7.56,7.5,1
25,19,7,151,7.485148514851486,7.894736842105263,1
24,18,7,151,7.470588235294118,8.0,1
23,17,7,151,7.456310679611651,8.117647058823529,1
22,16,7,151,7.4423076923076925,8.25,1
21,15,7,151,7.428571428571429,8.4,1
21,14,7,151,7.358490566037735,9.0,1
20,13,7,151,7.345794392523365,9.23076923076923,1
19,12,7,151,7.333333333333333,9.5,1
19,11,7,151,7.26605504587156,10.363636363636363,1
17,10,7,151,7.309090909090909,10.2,1
17,11,6,151,7.376146788990826,9.272727272727272,1
11,10,6,151,7.636363636363637,6.6,1
11,9,6,151,7.567567567567567,7.333333333333333,1
11,8,6,151,7.5,8.25,1
10,7,6,151,7.486725663716814,8.571428571428571,1
10,6,5,151,7.421052631578948,10.0,1
8,5,5,151,7.460869565217391,9.6,1
6,4,5,151,7.5,9.0,1
5,3,5,151,7.487179487179487,10.0,1
3,2,5,151,7.52542372881356,9.0,1
2,1,5,151,7.512605042016807,12.0,1
1,119,5,151,900.0,0.0504201680672268,0
178,119,10,178,0.0,8.974789915966387,1
177,118,10,178,3.0,9.0,1
176,117,10,178,4.0,9.025641025641026,1
176,116,10,178,3.0,9.10344827586207,1
176,115,10,178,2.4,9.182608695652174,1
176,114,10,178,2.0,9.263157894736842,1
175,113,10,178,2.571428571428572,9.29203539823009,1
171,113,10,178,6.0,9.079646017699115,1
171,112,9,178,5.25,9.160714285714286,1
171,111,9,178,4.666666666666667,9.243243243243244,1
171,110,9,178,4.2,9.327272727272728,1
170,109,9,178,4.363636363636363,9.357798165137616,1
170,108,9,178,4.0,9.444444444444445,1
169,107,9,178,4.153846153846154,9.476635514018692,1
169,106,9,178,3.857142857142857,9.566037735849056,1
168,105,9,178,4.0,9.6,1
164,104,9,178,5.25,9.461538461538462,1
163,103,9,178,5.294117647058823,9.49514563106796,1
163,102,9,178,5.0,9.588235294117649,1
162,101,9,178,5.052631578947368,9.623762376237623,1
160,100,9,178,5.4,9.6,1
160,99,9,178,5.142857142857143,9.696969696969695,1
156,98,9,178,6.0,9.551020408163266,1
152,97,9,178,6.782608695652174,9.402061855670103,1
148,96,9,178,7.5,9.25,1
144,95,9,178,8.16,9.094736842105265,1
143,94,9,178,8.076923076923077,9.127659574468083,1
142,93,9,178,8.0,9.161290322580646,1
141,92,9,178,7.928571428571429,9.195652173913045,1
137,91,9,178,8.482758620689655,9.032967032967033,1
133,90,9,178,9.0,8.866666666666667,1
132,89,9,178,8.903225806451612,8.898876404494382,1
130,88,9,178,9.0,8.863636363636363,1
129,87,9,178,8.909090909090908,8.89655172413793,1
128,86,9,178,8.823529411764707,8.930232558139535,1
124,85,9,178,9.257142857142858,8.75294117647059,1
118,84,9,178,10.0,8.428571428571429,1
114,83,9,178,10.37837837837838,8.240963855421686,1
114,83,9,178,10.37837837837838,8.240963855421686,1
114,82,9,178,10.105263157894736,8.341463414634147,1
110,81,9,178,10.461538461538462,8.148148148148149,1
110,80,9,178,10.2,8.25,1
110,79,9,178,9.951219512195122,8.354430379746836,1
110,78,9,178,9.714285714285714,8.461538461538462,1
109,77,9,178,9.627906976744184,8.493506493506494,1
109,76,9,178,9.409090909090908,8.605263157894736,1
108,75,9,178,9.333333333333334,8.64,1
102,74,9,178,9.91304347826087,8.27027027027027,1
102,73,8,178,9.702127659574469,8.383561643835616,1
100,72,8,178,9.75,8.333333333333334,1
96,71,8,178,10.040816326530612,8.112676056338028,1
95,70,8,178,9.96,8.142857142857142,1
95,69,8,178,9.764705882352942,8.26086956521739,1
91,68,8,178,10.038461538461538,8.029411764705882,1
91,67,8,178,9.849056603773583,8.149253731343284,1
91,66,8,178,9.666666666666666,8.272727272727273,1
90,65,8,178,9.6,8.307692307692308,1
89,64,8,178,9.535714285714286,8.34375,1
88,63,8,178,9.473684210526317,8.380952380952381,1
88,62,8,178,9.310344827586206,8.516129032258064,1
84,61,8,178,9.559322033898304,8.262295081967213,1
84,60,8,178,9.4,8.4,1
84,59,8,178,9.245901639344265,8.542372881355933,1
84,58,8,178,9.096774193548388,8.689655172413794,1
84,57,8,178,8.952380952380953,8.842105263157896,1
84,56,8,178,8.8125,9.0,1
83,55,8,178,8.76923076923077,9.054545454545456,1
82,54,8,178,8.727272727272727,9.11111111111111,1
82,53,8,178,8.597014925373134,9.283018867924527,1
81,52,8,178,8.558823529411764,9.346153846153848,1
75,51,8,178,8.956521739130435,8.823529411764707,1
69,50,8,178,9.342857142857143,8.28,1
68,49,8,178,9.295774647887324,8.326530612244898,1
68,48,8,178,9.166666666666666,8.5,1
67,47,8,178,9.123287671232877,8.553191489361701,1
66,46,8,178,9.08108108108108,8.608695652173912,1
64,45,8,178,9.12,8.533333333333333,1
64,44,8,178,9.0,8.727272727272727,1
64,43,8,178,8.883116883116884,8.930232558139535,1
63,42,8,178,8.846153846153847,9.0,1
62,41,8,178,8.810126582278482,9.073170731707316,1
61,41,8,178,8.886075949367088,8.926829268292684,1
61,40,7,178,8.775,9.15,1
60,39,7,178,8.74074074074074,9.23076923076923,1
59,38,7,178,8.707317073170731,9.31578947368421,1
59,37,7,178,8.602409638554217,9.567567567567568,1
59,36,7,178,8.5,9.833333333333334,1
58,35,7,178,8.470588235294118,9.942857142857145,1
57,34,7,178,8.44186046511628,10.058823529411764,1
56,33,7,178,8.413793103448276,10.181818181818182,1
55,32,7,178,8.386363636363637,10.3125,1
54,31,7,178,8.359550561797754,10.451612903225806,1
52,30,7,178,8.4,10.4,1
52,29,7,178,8.307692307692308,10.758620689655173,1
49,28,7,178,8.41304347826087,10.5,1
48,27,7,178,8.387096774193548,10.666666666666666,1
47,26,7,178,8.361702127659575,10.846153846153848,1
45,25,7,178,8.4,10.8,1
45,24,6,178,8.3125,11.25,1
44,23,6,178,8.288659793814434,11.478260869565217,1
43,22,6,178,8.26530612244898,11.727272727272728,1
42,21,6,178,8.242424242424242,12.0,1
41,20,6,178,8.22,12.3,1
41,19,6,178,8.138613861386139,12.947368421052632,1
37,18,6,178,8.294117647058824,12.333333333333334,1
37,17,6,178,8.21359223300971,13.058823529411764,1
33,16,6,178,8.365384615384615,12.375,1
32,15,6,178,8.342857142857143,12.8,1
30,14,6,178,8.377358490566039,12.857142857142858,1
29,13,6,178,8.355140186915888,13.384615384615383,1
28,12,6,178,8.333333333333334,14.0,1
27,11,6,178,8.311926605504587,14.727272727272728,1
21,10,6,178,8.563636363636364,12.6,1
19,9,6,178,8.594594594594595,12.666666666666666,1
19,8,6,178,8.517857142857142,14.25,1
17,7,6,178,8.548672566371682,14.571428571428571,1
16,6,6,178,8.526315789473685,16.0,1
12,5,6,178,8.660869565217391,14.4,1
12,5,6,178,8.660869565217391,14.4,1
6,4,6,178,8.89655172413793,9.0,1
2,3,6,178,9.025641025641026,4.0,1
2,2,5,178,8.94915254237288,6.0,1
1,1,5,178,8.92436974789916,6.0,1
1,119,4,178,1062.0,0.0504201680672268,0
0,118,4,178,534.0,0.0,0
0,117,4,178,356.0,0.0,0
170,119,10,174,24.0,8.571428571428571,0
170,118,10,174,12.0,8.64406779661017,0
170,117,10,174,8.0,8.717948717948717,0
168,116,10,174,9.0,8.689655172413794,0
168,115,10,174,7.2,8.765217391304347,0
167,114,10,174,7.0,8.789473684210526,0
163,113,10,174,9.428571428571429,8.654867256637168,0
163,112,10,174,8.25,8.732142857142858,0
163,111,10,174,7.333333333333333,8.81081081081081,0
162,110,10,174,7.2,8.836363636363636,0
162,109,10,174,6.545454545454546,8.917431192660551,0
159,108,10,174,7.5,8.833333333333334,0
159,107,10,174,6.923076923076923,8.91588785046729,0
158,106,10,174,6.857142857142857,8.943396226415095,0
158,105,10,174,6.4,9.028571428571428,0
157,104,10,174,6.375,9.057692307692308,0
156,103,10,174,6.352941176470588,9.0873786407767,0
156,102,10,174,6.0,9.176470588235292,0
155,101,10,174,6.0,9.207920792079207,0
155,100,10,174,5.7,9.3,0
155,99,10,174,5.428571428571429,9.393939393939394,0
154,98,10,174,5.454545454545454,9.428571428571429,0
154,97,10,174,5.217391304347826,9.525773195876289,0
153,96,10,174,5.25,9.5625,0
152,95,10,174,5.28,9.6,0
151,95,10,174,5.52,9.536842105263158,0
150,94,10,174,5.538461538461538,9.574468085106384,0
144,93,10,174,6.666666666666667,9.290322580645162,0
140,92,10,174,7.285714285714286,9.130434782608695,0
134,91,10,174,8.275862068965518,8.835164835164836,0
128,90,10,174,9.2,8.533333333333333,0
128,89,10,174,8.903225806451612,8.629213483146067,0
127,89,10,174,9.096774193548388,8.561797752808989,0
127,88,9,174,8.8125,8.659090909090908,0
123,87,9,174,9.272727272727272,8.482758620689655,0
123,86,9,174,9.0,8.581395348837209,0
123,85,9,174,8.742857142857142,8.68235294117647,0
122,84,9,174,8.666666666666666,8.714285714285714,0
122,83,9,174,8.432432432432432,8.819277108433734,0
122,82,9,174,8.210526315789474,8.926829268292684,0
122,81,9,174,8.0,9.037037037037036,0
122,80,8,174,7.8,9.15,0
118,79,8,174,8.195121951219512,8.962025316455696,0
117,78,8,174,8.142857142857142,9.0,0
117,77,8,174,7.953488372093023,9.116883116883116,0
117,76,8,174,7.772727272727272,9.236842105263158,0
117,75,8,174,7.6,9.36,0
116,74,8,174,7.565217391304348,9.405405405405403,0
115,73,8,174,7.531914893617022,9.452054794520548,0
115,72,8,174,7.375,9.583333333333334,0
114,71,8,174,7.346938775510204,9.633802816901408,0
114,71,8,174,7.346938775510204,9.633802816901408,0
110,70,8,174,7.68,9.428571428571429,0
109,69,8,174,7.647058823529412,9.478260869565217,0
108,68,8,174,7.615384615384615,9.529411764705882,0
106,67,8,174,7.69811320754717,9.492537313432836,0
106,66,8,174,7.555555555555555,9.636363636363637,0
106,65,8,174,7.418181818181818,9.784615384615384,0
106,65,8,174,7.418181818181818,9.784615384615384,0
105,64,8,174,7.392857142857143,9.84375,0
105,63,8,174,7.263157894736842,10.0,0
104,62,8,174,7.241379310344827,10.064516129032258,0
103,61,8,174,7.220338983050848,10.131147540983608,0
102,60,8,174,7.2,10.2,0
101,59,8,174,7.180327868852459,10.271186440677964,0
97,58,8,174,7.451612903225806,10.03448275862069,0
96,57,8,174,7.428571428571429,10.105263157894736,0
96,56,8,174,7.3125,10.285714285714286,0
95,55,8,174,7.292307692307692,10.363636363636363,0
89,54,8,174,7.727272727272727,9.88888888888889,0
89,53,8,174,7.611940298507463,10.075471698113208,0
88,52,8,174,7.588235294117647,10.153846153846152,0
87,51,8,174,7.565217391304348,10.235294117647058,0
85,50,8,174,7.628571428571429,10.2,0
84,49,8,174,7.605633802816901,10.285714285714286,0
83,48,8,174,7.583333333333333,10.375,0
82,47,8,174,7.561643835616438,10.46808510638298,0
76,47,8,174,8.054794520547945,9.702127659574469,0
75,46,8,174,8.027027027027026,9.782608695652174,0
74,45,8,174,8.0,9.866666666666667,0
74,44,8,174,7.894736842105263,10.090909090909092,0
72,43,8,174,7.9480519480519485,10.046511627906977,0
68,42,8,174,8.153846153846153,9.714285714285714,0
68,41,8,174,8.050632911392405,9.951219512195122,0
64,40,8,174,8.25,9.6,0
63,39,8,174,8.222222222222221,9.692307692307692,0
62,38,8,174,8.195121951219512,9.789473684210526,0
61,37,8,174,8.168674698795181,9.891891891891891,0
60,36,8,174,8.142857142857142,10.0,0
60,35,7,174,8.047058823529412,10.285714285714286,0
59,34,7,174,8.023255813953488,10.411764705882351,0
58,33,7,174,8.0,10.545454545454543,0
54,32,7,174,8.181818181818182,10.125,0
53,31,7,174,8.157303370786517,10.258064516129032,0
51,30,7,174,8.2,10.2,0
51,29,7,174,8.10989010989011,10.551724137931034,0
49,28,7,174,8.152173913043478,10.5,0
47,27,7,174,8.193548387096774,10.444444444444445,0
41,26,7,174,8.48936170212766,9.461538461538462,0
37,25,7,174,8.652631578947368,8.88,0
36,24,7,174,8.625,9.0,0
35,23,7,174,8.597938144329897,9.130434782608695,0
34,22,7,174,8.571428571428571,9.272727272727272,0
33,21,7,174,8.545454545454545,9.428571428571429,0
27,20,7,174,8.82,8.1,0
26,19,7,174,8.792079207920793,8.210526315789474,0
25,18,7,174,8.764705882352942,8.333333333333334,0
24,17,7,174,8.737864077669903,8.470588235294118,0
24,16,7,174,8.653846153846153,9.0,0
20,15,7,174,8.8,8.0,0
16,14,7,174,8.943396226415095,6.857142857142857,0
16,13,6,174,8.85981308411215,7.384615384615385,0
14,12,6,174,8.88888888888889,7.0,0
13,11,6,174,8.862385321100918,7.090909090909091,0
12,10,6,174,8.836363636363636,7.2,0
12,9,5,174,8.756756756756756,8.0,0
6,8,5,174,9.0,4.5,0
5,7,5,174,8.973451327433628,4.285714285714286,0
5,6,4,174,8.894736842105264,5.0,0
5,5,4,174,8.817391304347826,6.0,0
3,4,4,174,8.844827586206897,4.5,0
2,3,4,174,8.820512820512821,4.0,0
1,2,4,174,8.796610169491526,3.0,0
1,1,3,174,8.722689075630251,6.0,0
1,119,2,174,1038.0,0.0504201680672268,1
1,118,2,174,519.0,0.0508474576271186,1
1,117,2,174,346.0,0.0512820512820512,1
1,116,2,174,259.5,0.0517241379310344,1
1,115,2,174,207.6,0.0521739130434782,1
1,114,2,174,173.0,0.0526315789473684,1
1,113,2,174,148.28571428571428,0.0530973451327433,1
181,119,10,182,6.0,9.126050420168069,0
177,118,10,182,15.0,9.0,0
177,117,10,182,10.0,9.076923076923077,0
176,116,10,182,9.0,9.10344827586207,0
172,115,10,182,12.0,8.97391304347826,0
171,114,10,182,11.0,9.0,0
171,113,10,182,9.428571428571429,9.079646017699115,0
167,113,10,182,12.857142857142858,8.867256637168142,0
166,112,10,182,12.0,8.892857142857142,0
166,111,10,182,10.666666666666666,8.972972972972974,0
162,110,10,182,12.0,8.836363636363636,0
161,109,10,182,11.454545454545457,8.862385321100918,0
161,108,10,182,10.5,8.944444444444445,0
160,107,10,182,10.153846153846152,8.97196261682243,0
160,107,10,182,10.153846153846152,8.97196261682243,0
160,106,10,182,9.428571428571429,9.056603773584904,0
160,105,10,182,8.8,9.142857142857142,0
159,104,10,182,8.625,9.173076923076923,0
159,103,10,182,8.117647058823529,9.262135922330096,0
158,102,10,182,8.0,9.294117647058824,0
158,101,10,182,7.578947368421052,9.386138613861386,0
157,100,10,182,7.5,9.42,0
156,99,10,182,7.428571428571429,9.454545454545457,0
152,98,10,182,8.181818181818182,9.306122448979592,0
151,97,10,182,8.08695652173913,9.34020618556701,0
151,96,10,182,7.75,9.4375,0
150,95,10,182,7.68,9.473684210526317,0
150,94,10,182,7.384615384615385,9.574468085106384,0
150,93,10,182,7.111111111111111,9.67741935483871,0
144,92,10,182,8.142857142857142,9.391304347826088,0
143,91,10,182,8.068965517241379,9.428571428571429,0
143,90,10,182,7.8,9.533333333333331,0
143,89,10,182,7.548387096774194,9.640449438202246,0
142,88,10,182,7.5,9.681818181818182,0
142,87,10,182,7.272727272727272,9.79310344827586,0
138,86,10,182,7.764705882352941,9.627906976744184,0
137,85,10,182,7.714285714285714,9.670588235294115,0
136,84,10,182,7.666666666666667,9.714285714285714,0
136,83,10,182,7.45945945945946,9.83132530120482,0
136,82,10,182,7.263157894736842,9.951219512195122,0
136,81,10,182,7.076923076923077,10.074074074074074,0
135,80,10,182,7.05,10.125,0
134,79,10,182,7.024390243902439,10.177215189873415,0
134,78,10,182,6.857142857142857,10.307692307692308,0
133,77,10,182,6.837209302325581,10.363636363636363,0
127,76,10,182,7.5,10.026315789473683,0
123,75,10,182,7.866666666666666,9.84,0
117,74,10,182,8.478260869565217,9.486486486486486,0
117,73,10,182,8.297872340425531,9.616438356164384,0
117,72,10,182,8.125,9.75,0
116,71,10,182,8.081632653061224,9.80281690140845,0
116,70,10,182,7.92,9.942857142857145,0
115,69,10,182,7.882352941176471,10.0,0
114,68,10,182,7.846153846153846,10.058823529411764,0
114,67,10,182,7.69811320754717,10.208955223880595,0
113,66,10,182,7.666666666666667,10.272727272727272,0
112,65,10,182,7.636363636363637,10.33846153846154,0
110,64,10,182,7.714285714285714,10.3125,0
109,63,10,182,7.684210526315789,10.38095238095238,0
108,62,10,182,7.655172413793103,10.451612903225806,0
108,61,10,182,7.52542372881356,10.62295081967213,0
108,60,10,182,7.4,10.8,0
107,59,10,182,7.377049180327869,10.88135593220339,0
107,58,10,182,7.258064516129032,11.06896551724138,0
106,57,10,182,7.238095238095238,11.157894736842104,0
106,56,10,182,7.125,11.357142857142858,0
105,55,10,182,7.107692307692307,11.454545454545457,0
105,54,10,182,7.0,11.666666666666666,0
99,53,10,182,7.432835820895522,11.20754716981132,0
98,52,10,182,7.411764705882353,11.307692307692308,0
97,51,10,182,7.391304347826087,11.411764705882351,0
96,50,10,182,7.371428571428571,11.52,0
96,49,9,182,7.267605633802817,11.755102040816327,0
95,48,9,182,7.25,11.875,0
95,47,9,182,7.1506849315068495,12.127659574468083,0
95,46,9,182,7.054054054054054,12.391304347826088,0
94,45,9,182,7.04,12.533333333333331,0
94,44,9,182,6.947368421052632,12.818181818181818,0
93,43,9,182,6.935064935064935,12.976744186046512,0
89,42,9,182,7.153846153846154,12.714285714285714,0
88,41,9,182,7.139240506329114,12.878048780487806,0
87,40,9,182,7.125,13.05,0
81,39,9,182,7.481481481481482,12.461538461538462,0
79,38,9,182,7.536585365853658,12.473684210526317,0
79,37,9,182,7.445783132530121,12.81081081081081,0
77,36,9,182,7.5,12.833333333333334,0
77,35,9,182,7.411764705882353,13.2,0
73,34,9,182,7.604651162790698,12.882352941176473,0
69,33,9,182,7.793103448275862,12.545454545454543,0
68,32,9,182,7.772727272727272,12.75,0
66,31,9,182,7.820224719101123,12.774193548387096,0
65,30,9,182,7.8,13.0,0
63,29,9,182,7.846153846153846,13.03448275862069,0
63,28,9,182,7.760869565217392,13.5,0
62,27,9,182,7.741935483870968,13.77777777777778,0
58,26,9,182,7.914893617021277,13.384615384615383,0
57,25,9,182,7.894736842105263,13.68,0
56,24,9,182,7.875,14.0,0
56,23,9,182,7.793814432989691,14.608695652173912,0
55,22,9,182,7.775510204081633,15.0,0
54,21,9,182,7.757575757575758,15.428571428571429,0
48,20,9,182,8.04,14.4,0
44,19,9,182,8.198019801980198,13.894736842105264,0
40,18,9,182,8.352941176470589,13.333333333333334,0
36,17,9,182,8.504854368932039,12.705882352941176,0
34,16,9,182,8.538461538461538,12.75,0
28,15,9,182,8.8,11.2,0
28,14,9,182,8.716981132075471,12.0,0
27,13,9,182,8.69158878504673,12.461538461538462,0
26,12,9,182,8.666666666666666,13.0,0
24,11,9,182,8.697247706422019,13.090909090909092,0
23,10,9,182,8.672727272727272,13.8,0
22,9,9,182,8.64864864864865,14.666666666666666,0
16,8,9,182,8.892857142857142,12.0,0
15,7,9,182,8.867256637168142,12.857142857142858,0
15,6,9,182,8.789473684210526,15.0,0
14,5,9,182,8.765217391304347,16.8,0
14,4,8,182,8.689655172413794,21.0,0
13,3,8,182,8.666666666666666,26.0,0
9,2,8,182,8.796610169491526,27.0,0
8,1,8,182,8.77310924369748,48.0,0
1,119,8,182,1086.0,0.0504201680672268,1
0,118,8,182,546.0,0.0,1
154,119,10,154,0.0,7.764705882352941,0
154,118,10,154,0.0,7.830508474576271,0
154,117,10,154,0.0,7.897435897435898,0
154,116,10,154,0.0,7.9655172413793105,0
154,115,10,154,0.0,8.034782608695652,0
154,114,10,154,0.0,8.105263157894736,0
150,113,10,154,3.4285714285714284,7.964601769911504,0
149,112,10,154,3.75,7.982142857142857,0
148,111,10,154,4.0,8.0,0
144,110,10,154,6.0,7.8545454545454545,0
138,109,10,154,8.727272727272727,7.596330275229357,0
137,108,10,154,8.5,7.611111111111111,0
136,107,10,154,8.307692307692308,7.626168224299065,0
134,106,10,154,8.571428571428571,7.584905660377358,0
128,105,10,154,10.4,7.314285714285714,0
126,104,10,154,10.5,7.269230769230769,0
124,103,10,154,10.588235294117649,7.223300970873787,0
120,102,10,154,11.333333333333334,7.0588235294117645,0
118,101,10,154,11.36842105263158,7.00990099009901,0
114,100,10,154,12.0,6.84,0
114,99,9,154,11.428571428571429,6.909090909090909,0
114,98,9,154,10.909090909090908,6.979591836734694,0
113,97,9,154,10.695652173913045,6.989690721649485,0
113,96,9,154,10.25,7.0625,0
113,95,9,154,9.84,7.136842105263158,0
113,94,9,154,9.461538461538462,7.212765957446808,0
112,93,9,154,9.333333333333334,7.225806451612903,0
112,92,9,154,9.0,7.304347826086956,0
112,91,9,154,8.689655172413794,7.384615384615385,0
111,90,9,154,8.6,7.4,0
110,89,9,154,8.516129032258064,7.415730337078652,0
109,88,9,154,8.4375,7.431818181818182,0
105,87,9,154,8.909090909090908,7.241379310344827,0
105,86,8,154,8.647058823529411,7.325581395348837,0
104,85,8,154,8.571428571428571,7.341176470588235,0
104,84,8,154,8.333333333333334,7.428571428571429,0
103,83,8,154,8.27027027027027,7.445783132530121,0
103,82,8,154,8.052631578947368,7.536585365853658,0
102,81,8,154,8.0,7.555555555555555,0
101,80,8,154,7.95,7.575,0
101,79,8,154,7.7560975609756095,7.670886075949367,0
96,78,8,154,8.285714285714286,7.384615384615385,0
92,77,8,154,8.651162790697674,7.1688311688311686,0
92,77,8,154,8.651162790697674,7.1688311688311686,0
92,76,8,154,8.454545454545455,7.263157894736842,0
91,75,8,154,8.4,7.28,0
91,74,8,154,8.217391304347826,7.378378378378378,0
90,73,8,154,8.170212765957446,7.397260273972603,0
90,72,8,154,8.0,7.5,0
86,71,8,154,8.326530612244898,7.267605633802817,0
86,70,8,154,8.16,7.371428571428571,0
80,69,8,154,8.705882352941176,6.956521739130435,0
80,68,8,154,8.538461538461538,7.0588235294117645,0
79,67,8,154,8.49056603773585,7.074626865671642,0
79,66,8,154,8.333333333333334,7.181818181818182,0
78,65,8,154,8.290909090909091,7.2,0
77,64,8,154,8.25,7.21875,0
76,63,8,154,8.210526315789474,7.238095238095238,0
76,62,8,154,8.068965517241379,7.354838709677419,0
75,61,8,154,8.033898305084746,7.377049180327869,0
75,60,8,154,7.9,7.5,0
73,59,8,154,7.967213114754099,7.423728813559322,0
72,58,8,154,7.935483870967742,7.448275862068965,0
71,57,8,154,7.904761904761905,7.473684210526316,0
71,56,8,154,7.78125,7.607142857142857,0
70,55,8,154,7.753846153846154,7.636363636363637,0
70,54,8,154,7.636363636363637,7.777777777777778,0
69,53,8,154,7.611940298507463,7.811320754716981,0
68,52,8,154,7.588235294117647,7.846153846153846,0
68,51,8,154,7.478260869565218,8.0,0
67,50,8,154,7.457142857142857,8.04,0
66,49,8,154,7.436619718309859,8.081632653061224,0
65,48,8,154,7.416666666666667,8.125,0
64,47,8,154,7.397260273972603,8.170212765957446,0
60,46,8,154,7.621621621621622,7.826086956521739,0
59,45,8,154,7.6,7.866666666666666,0
59,44,7,154,7.5,8.045454545454545,0
59,43,7,154,7.402597402597403,8.232558139534884,0
59,42,7,154,7.3076923076923075,8.428571428571429,0
58,41,7,154,7.291139240506329,8.487804878048781,0
57,40,7,154,7.275,8.55,0
57,39,7,154,7.185185185185185,8.76923076923077,0
56,38,7,154,7.170731707317073,8.842105263157896,0
55,37,7,154,7.156626506024097,8.91891891891892,0
